timestamp_utc,source_run_dir,source_result_json,checkpoint_file,dataset,model,scope,tier,group,selected_family,selected_polarity,label,data_path,logging_dir,metrics_summary_file,special_metrics_file,router_diag_file,status,error,best_valid_mrr20,test_mrr20,best_valid_ndcg20,test_ndcg20,best_valid_hr10,test_hr10,best_valid_seen_mrr20,test_seen_mrr20,best_valid_hit10,test_hit10,best_valid_seen_hit10,best_valid_seen_ndcg20,test_seen_hit10,test_seen_ndcg20,best_valid_unseen_hit10,best_valid_unseen_ndcg20,best_valid_unseen_mrr20,test_unseen_hit10,test_unseen_ndcg20,test_unseen_mrr20
2026-04-19T09:24:17.409587+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,original,,,,,original,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_original_9_092413_620330,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_original_9_092413_620330/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_original_9_092413_620330/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_original_9_092413_620330/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:25.430654+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_union,permissive,,,,permissive_union,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/permissive,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_union_9_092424_660836,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_union_9_092424_660836/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_union_9_092424_660836/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_union_9_092424_660836/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:31.509295+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_group,permissive,exposure_minus,exposure,minus,permissive__exposure_minus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/permissive/exposure_minus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_exposure_minus_9_092430_704888,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_exposure_minus_9_092430_704888/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_exposure_minus_9_092430_704888/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_exposure_minus_9_092430_704888/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:30.703056+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_group,permissive,exposure_plus,exposure,plus,permissive__exposure_plus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/permissive/exposure_plus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_exposure_plus_9_092429_930597,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_exposure_plus_9_092429_930597/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_exposure_plus_9_092429_930597/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_exposure_plus_9_092429_930597/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:28.428155+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_group,permissive,focus_minus,focus,minus,permissive__focus_minus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/permissive/focus_minus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_focus_minus_9_092427_693185,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_focus_minus_9_092427_693185/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_focus_minus_9_092427_693185/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_focus_minus_9_092427_693185/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:27.691581+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_group,permissive,focus_plus,focus,plus,permissive__focus_plus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/permissive/focus_plus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_focus_plus_9_092426_945027,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_focus_plus_9_092426_945027/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_focus_plus_9_092426_945027/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_focus_plus_9_092426_945027/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:26.943490+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_group,permissive,memory_minus,memory,minus,permissive__memory_minus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/permissive/memory_minus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_memory_minus_9_092426_188438,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_memory_minus_9_092426_188438/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_memory_minus_9_092426_188438/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_memory_minus_9_092426_188438/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:26.186933+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_group,permissive,memory_plus,memory,plus,permissive__memory_plus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/permissive/memory_plus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_memory_plus_9_092425_432107,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_memory_plus_9_092425_432107/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_memory_plus_9_092425_432107/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_memory_plus_9_092425_432107/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:29.928771+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_group,permissive,tempo_minus,tempo,minus,permissive__tempo_minus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/permissive/tempo_minus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_tempo_minus_9_092429_171888,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_tempo_minus_9_092429_171888/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_tempo_minus_9_092429_171888/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_tempo_minus_9_092429_171888/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19T09:24:29.170171+00:00,,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,beauty,FeaturedMoE_N3,tier_group,permissive,tempo_plus,tempo,plus,permissive__tempo_plus,/workspace/FeaturedMoE/Datasets/processed/feature_added_v4_case_eval_final_v1/by_tier_group/permissive/tempo_plus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_tempo_plus_9_092428_429829,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_tempo_plus_9_092428_429829/metrics_summary.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_tempo_plus_9_092428_429829/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/case_eval/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/case_eval/beauty_20260419_092413/logging/fmoe_n3/beauty/CASEEVAL/caseeval_permissive_tempo_plus_9_092428_429829/router_diag.json,ok,,0.07167444470230092,0.031133529990661882,0.09618986539388197,0.04982633529296472,0.1707,0.1318,0.09024071652277646,0.05325706992671961,0.13556618819776714,0.07705192629815745,0.1706827309236948,0.12110651727302008,0.1318051575931232,0.08523301481346687,0.0,0.0,0.0,0.0,0.0,0.0
