global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,axis_id,axis_desc,architecture_id,architecture_key,architecture_name,setting_id,setting_key,setting_desc,setting_group,setting_detail,hparam_id,run_id
0.117000,0.117000,P14_FAD_FOURSQUARE_H1_S1,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,foursquare,1,0,running,0.094400,,,,,,2026-03-27T16:46:47.987316Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S1,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S1,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S1
0.117200,0.117200,P14_FAD_FOURSQUARE_H1_S2,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,foursquare,2,1,running,0.089300,,,,,,2026-03-27T16:46:47.988072Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S2,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S2,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S2
0.118900,0.118900,P14_FAD_FOURSQUARE_H1_S1,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,foursquare,1,0,running,0.089100,,,,,,2026-03-27T16:47:57.062922Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S1,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S1,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S1
0.121500,0.121500,P14_FAD_FOURSQUARE_H1_S2,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,foursquare,2,1,running,0.092200,,,,,,2026-03-27T16:48:21.090455Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S2,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S2,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S2
0.125400,0.125400,P14_FAD_FOURSQUARE_H1_S3,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,foursquare,3,2,running,0.097400,,,,,,2026-03-27T16:50:27.222800Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S3,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S3,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S3
0.125600,0.125600,P14_FAD_FOURSQUARE_H1_S1,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,foursquare,1,0,running,0.096600,,,,,,2026-03-27T16:51:36.298751Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S1,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S1,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S1
0.125800,0.125800,P14_FAD_FOURSQUARE_H1_S3,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,foursquare,3,2,running,0.095800,,,,,,2026-03-27T17:05:46.221057Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S3,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S3,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S3
0.126100,0.126100,P14_FAD_FOURSQUARE_H1_S3,A1_MAIN_ATTN_MICRO_BEFORE,final,trial_new_best,foursquare,3,2,running,0.096700,,,,,,2026-03-27T17:10:04.512452Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S3,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S3,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S3
0.126100,,P14_FAD_FOURSQUARE_H1_S1,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,foursquare,1,0,run_complete_no_result,,,,False,False,,2026-03-27T17:34:28.506074Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S1,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S1,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S1
0.126100,,P14_FAD_FOURSQUARE_H1_S4,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,foursquare,4,3,run_complete_no_result,,,,False,False,,2026-03-27T17:39:54.379402Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S4,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S4,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S4
0.126100,,P14_FAD_FOURSQUARE_H1_S2,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,foursquare,2,1,run_complete_no_result,,,,False,False,,2026-03-27T17:41:35.092112Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S2,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S2,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S2
0.126100,,P14_FAD_FOURSQUARE_H1_S3,A1_MAIN_ATTN_MICRO_BEFORE,final,run_complete,foursquare,3,2,run_complete_no_result,,,,False,False,,2026-03-27T17:55:31.635410Z,P14,FAD,final_all_datasets,A1,FINAL_MAIN,A1_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_H1_S3,FINAL_MAIN_ATTN_MICRO_BEFORE,FINAL_MAIN_ATTN_MICRO_BEFORE_H1_S3,final_main,B4 + C0-N4 + family_dropout + attn_micro_before + session_fixed,H1,FAD_FOURSQUARE_H1_S3
