stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage4,foursquare,fame,baseline,ADD_STAGE4_FOURSQUARE_FAME,ADD_STAGE3_FOURSQUARE_FAME,ADD_STAGE4_FOURSQUARE_FAME,940008,7,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/foursquare/fame/baseline/ADD_STAGE4_FOURSQUARE_FAME.log,698.8953738212585,rc=-9 tail=[RUN_STATUS] START pid=28790 ts=2026-04-19T13:16:53,2026-04-19T13:28:29.383843Z
stage4,beauty,bsarec,baseline,ADD_STAGE4_BEAUTY_BSAREC,ADD_STAGE3_BEAUTY_BSAREC,ADD_STAGE4_BEAUTY_BSAREC,940001,0,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/beauty/bsarec/baseline/ADD_STAGE4_BEAUTY_BSAREC.log,1010.4530546665192,rc=-9 tail=[RUN_STATUS] START pid=28778 ts=2026-04-19T13:16:53,2026-04-19T13:33:40.931210Z
stage4,foursquare,bsarec,baseline,ADD_STAGE4_FOURSQUARE_BSAREC,ADD_STAGE3_FOURSQUARE_BSAREC,ADD_STAGE4_FOURSQUARE_BSAREC,940006,5,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/foursquare/bsarec/baseline/ADD_STAGE4_FOURSQUARE_BSAREC.log,855.4441361427307,rc=-9 tail=[RUN_STATUS] START pid=28788 ts=2026-04-19T13:16:53,2026-04-19T13:31:05.929586Z
stage4,beauty,fame,baseline,ADD_STAGE4_BEAUTY_FAME,ADD_STAGE3_BEAUTY_FAME,ADD_STAGE4_BEAUTY_FAME,940003,2,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/beauty/fame/baseline/ADD_STAGE4_BEAUTY_FAME.log,498.59423089027405,rc=-9 tail=[RUN_STATUS] START pid=28782 ts=2026-04-19T13:16:53,2026-04-19T13:25:09.073785Z
stage4,beauty,duorec,baseline,ADD_STAGE4_BEAUTY_DUOREC,ADD_STAGE3_BEAUTY_DUOREC,ADD_STAGE4_BEAUTY_DUOREC,940004,3,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/beauty/duorec/baseline/ADD_STAGE4_BEAUTY_DUOREC.log,1638.1494843959808,rc=-9 tail=[RUN_STATUS] START pid=28787 ts=2026-04-19T13:16:53,2026-04-19T13:44:08.633331Z
stage4,foursquare,difsr,baseline,ADD_STAGE4_FOURSQUARE_DIFSR,ADD_STAGE3_FOURSQUARE_DIFSR,ADD_STAGE4_FOURSQUARE_DIFSR,940007,6,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/foursquare/difsr/baseline/ADD_STAGE4_FOURSQUARE_DIFSR.log,1127.0042760372162,rc=-9 tail=[RUN_STATUS] START pid=28789 ts=2026-04-19T13:16:53,2026-04-19T13:35:37.491291Z
stage4,beauty,difsr,baseline,ADD_STAGE4_BEAUTY_DIFSR,ADD_STAGE3_BEAUTY_DIFSR,ADD_STAGE4_BEAUTY_DIFSR,940002,1,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/beauty/difsr/baseline/ADD_STAGE4_BEAUTY_DIFSR.log,1272.166097164154,rc=-9 tail=[RUN_STATUS] START pid=28780 ts=2026-04-19T13:16:53,2026-04-19T13:38:02.644415Z
stage4,beauty,fearec,baseline,ADD_STAGE4_BEAUTY_FEAREC,ADD_STAGE3_BEAUTY_FEAREC,ADD_STAGE4_BEAUTY_FEAREC,940005,4,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/beauty/fearec/baseline/ADD_STAGE4_BEAUTY_FEAREC.log,1494.4083797931671,rc=-9 tail=[RUN_STATUS] START pid=28785 ts=2026-04-19T13:16:53,2026-04-19T13:41:44.892069Z
stage4,KuaiRecLargeStrictPosV2_0.2,fdsa,baseline,ADD_STAGE4_KUAIRECLARGESTRICTPOSV2_0_2_FDSA,ADD_STAGE3_KUAIRECLARGESTRICTPOSV2_0_2_FDSA,ADD_STAGE4_KUAIRECLARGESTRICTPOSV2_0_2_FDSA,940011,5,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/kuaireclargestrictposv2_0_2/fdsa/baseline/ADD_STAGE4_KUAIRECLARGESTRICTPOSV2_0_2_FDSA.log,961.9540417194366,rc=-9 tail=[RUN_STATUS] START pid=29435 ts=2026-04-19T13:38:32,2026-04-19T13:47:07.893190Z
stage4,lastfm0.03,bsarec,baseline,ADD_STAGE4_LASTFM0_03_BSAREC,ADD_STAGE3_LASTFM0_03_BSAREC,ADD_STAGE4_LASTFM0_03_BSAREC,940012,0,fail,0.0,0.0,0.0,0.0,,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage4/lastfm0_03/bsarec/baseline/ADD_STAGE4_LASTFM0_03_BSAREC.log,916.9011883735657,rc=-9 tail=[RUN_STATUS] START pid=29549 ts=2026-04-19T13:38:32,2026-04-19T13:48:57.839536Z
